market,date,block,mcp_rs_mwh
RTM,2026-06-09,23,2800.68
RTM,2026-06-09,24,2910.57
RTM,2026-06-09,25,3630.91
RTM,2026-06-09,26,3750.53
RTM,2026-06-09,27,3540.23
RTM,2026-06-09,28,3300.22
RTM,2026-06-09,29,3100.15
RTM,2026-06-09,30,2530.38
RTM,2026-06-09,31,2810.91
RTM,2026-06-09,32,2310.63
RTM,2026-06-09,33,2576.03
RTM,2026-06-09,34,2600.32
RTM,2026-06-09,35,2100.05
RTM,2026-06-09,36,1880.67
RTM,2026-06-09,37,1459.58
RTM,2026-06-09,38,1637.76
RTM,2026-06-09,39,1624.59
RTM,2026-06-09,40,1605.38
RTM,2026-06-09,41,1555.01
RTM,2026-06-09,42,1555.42
RTM,2026-06-09,43,600.08
RTM,2026-06-09,44,399.97
RTM,2026-06-09,45,1500.97
RTM,2026-06-09,46,1550.7
RTM,2026-06-09,47,1637.78
RTM,2026-06-09,48,1949.84
RTM,2026-06-09,49,2280.03
RTM,2026-06-09,50,2363.7
RTM,2026-06-09,51,2020.53
RTM,2026-06-09,52,1949.59
RTM,2026-06-09,53,1500.36
RTM,2026-06-09,54,1605.79
RTM,2026-06-09,55,2363.64
RTM,2026-06-09,56,2553.1
RTM,2026-06-09,57,2581.49
RTM,2026-06-09,58,2641.68
RTM,2026-06-09,59,2890.05
RTM,2026-06-09,60,3011.68
RTM,2026-06-09,61,3345.5
RTM,2026-06-09,62,3399.36
RTM,2026-06-09,63,3399.63
RTM,2026-06-09,64,3399.93
RTM,2026-06-09,65,3011.84
RTM,2026-06-09,66,2850.13
RTM,2026-06-09,67,1637.08
RTM,2026-06-09,68,2000.29
RTM,2026-06-09,69,1354.5
RTM,2026-06-09,70,1605.77
RTM,2026-06-09,71,99.64
RTM,2026-06-09,72,999.35
RTM,2026-06-09,73,665.46
RTM,2026-06-09,74,2960.79
RTM,2026-06-09,75,2189.85
RTM,2026-06-09,76,2500.45
RTM,2026-06-09,77,3959.48
RTM,2026-06-09,78,4426.49
RTM,2026-06-09,79,4000.17
RTM,2026-06-09,80,4000.17
RTM,2026-06-09,81,4111.64
RTM,2026-06-09,82,4279.65
RTM,2026-06-09,83,4375.61
RTM,2026-06-09,84,4447.78
RTM,2026-06-09,85,4837.6
RTM,2026-06-09,86,4999.62
RTM,2026-06-09,87,6000.01
RTM,2026-06-09,88,5999.54
RTM,2026-06-09,89,6250.33
RTM,2026-06-09,90,10000.0
RTM,2026-06-09,91,10000.0
RTM,2026-06-09,92,10000.0
RTM,2026-06-09,93,10000.0
RTM,2026-06-09,94,10000.0
RTM,2026-06-09,95,10000.0
RTM,2026-06-09,96,10000.0
RTM,2026-06-10,1,10000.0
RTM,2026-06-10,2,9999.57
RTM,2026-06-10,3,4499.7
RTM,2026-06-10,4,4499.17
RTM,2026-06-10,5,3463.12
RTM,2026-06-10,6,3463.13
RTM,2026-06-10,7,2400.08
RTM,2026-06-10,8,1999.73
RTM,2026-06-10,9,3293.67
RTM,2026-06-10,10,3292.02
RTM,2026-06-10,11,3298.57
RTM,2026-06-10,12,3350.12
RTM,2026-06-10,13,3100.99
RTM,2026-06-10,14,3000.97
RTM,2026-06-10,15,3000.79
RTM,2026-06-10,16,2620.37
RTM,2026-06-10,17,3540.08
RTM,2026-06-10,18,3610.94
RTM,2026-06-10,19,3540.3
RTM,2026-06-10,20,3600.25
RTM,2026-06-10,21,3300.86
RTM,2026-06-10,22,3399.27
RTM,2026-06-10,23,3600.15
RTM,2026-06-10,24,3572.31
RTM,2026-06-10,25,3781.14
RTM,2026-06-10,26,3645.21
RTM,2026-06-10,27,3110.12
RTM,2026-06-10,28,2610.69
RTM,2026-06-10,29,2672.0
RTM,2026-06-10,30,2017.89
RTM,2026-06-10,31,2909.15
RTM,2026-06-10,32,2784.57
RTM,2026-06-10,33,2641.67
RTM,2026-06-10,34,2619.18
RTM,2026-06-10,35,2363.25
RTM,2026-06-10,36,2000.14
RTM,2026-06-10,37,1949.85
RTM,2026-06-10,38,1949.48
RTM,2026-06-10,39,1637.09
RTM,2026-06-10,40,999.99
RTM,2026-06-10,41,600.79
RTM,2026-06-10,42,1378.11
RTM,2026-06-10,43,1378.7
RTM,2026-06-10,44,1378.11
RTM,2026-06-10,45,1499.75
RTM,2026-06-10,46,1550.4
RTM,2026-06-10,47,1555.27
RTM,2026-06-10,48,1555.63
RTM,2026-06-10,49,1605.31
RTM,2026-06-10,50,1605.94
RTM,2026-06-10,51,1605.82
RTM,2026-06-10,52,1605.84
RTM,2026-06-10,53,1637.48
RTM,2026-06-10,54,1949.77
RTM,2026-06-10,55,1800.16
RTM,2026-06-10,56,2400.04
RTM,2026-06-10,57,2280.47
RTM,2026-06-10,58,2553.0
RTM,2026-06-10,59,2956.96
RTM,2026-06-10,60,3062.69
RTM,2026-06-10,61,3064.64
RTM,2026-06-10,62,3338.05
RTM,2026-06-10,63,3259.53
RTM,2026-06-10,64,3259.82
RTM,2026-06-10,65,2484.0
RTM,2026-06-10,66,2189.83
RTM,2026-06-10,67,2553.93
RTM,2026-06-10,68,3011.2
RTM,2026-06-10,69,3000.21
RTM,2026-06-10,70,3292.24
RTM,2026-06-10,71,3429.56
RTM,2026-06-10,72,3429.93
RTM,2026-06-10,73,1470.36
RTM,2026-06-10,74,2553.15
RTM,2026-06-10,75,3959.44
RTM,2026-06-10,76,4977.71
RTM,2026-06-10,77,5000.71
RTM,2026-06-10,78,4999.52
RTM,2026-06-10,79,4999.16
RTM,2026-06-10,80,5110.37
RTM,2026-06-10,81,3850.71
RTM,2026-06-10,82,3630.93
RTM,2026-06-10,83,4400.92
RTM,2026-06-10,84,5000.65
RTM,2026-06-10,85,7500.81
RTM,2026-06-10,86,10000.0
RTM,2026-06-10,87,10000.0
RTM,2026-06-10,88,10000.0
RTM,2026-06-10,89,10000.0
RTM,2026-06-10,90,10000.0
RTM,2026-06-10,91,10000.0
RTM,2026-06-10,92,10000.0
RTM,2026-06-10,93,10000.0
RTM,2026-06-10,94,10000.0
RTM,2026-06-10,95,10000.0
RTM,2026-06-10,96,10000.0
RTM,2026-06-11,1,6052.31
RTM,2026-06-11,2,4999.41
RTM,2026-06-11,3,3880.83
RTM,2026-06-11,4,2929.99
RTM,2026-06-11,5,2359.68
RTM,2026-06-11,6,3000.97
RTM,2026-06-11,7,3464.68
RTM,2026-06-11,8,3576.73
RTM,2026-06-11,9,3375.72
RTM,2026-06-11,10,3375.86
RTM,2026-06-11,11,3419.48
RTM,2026-06-11,12,3504.56
RTM,2026-06-11,13,3299.73
RTM,2026-06-11,14,2604.62
RTM,2026-06-11,15,2604.87
RTM,2026-06-11,16,2549.3
RTM,2026-06-11,17,2623.91
RTM,2026-06-11,18,2623.34
RTM,2026-06-11,19,2794.22
RTM,2026-06-11,20,2581.38
RTM,2026-06-11,21,2510.28
RTM,2026-06-11,22,2363.59
RTM,2026-06-11,23,3100.09
RTM,2026-06-11,24,3298.0
RTM,2026-06-11,25,3258.93
RTM,2026-06-11,26,2900.47
RTM,2026-06-11,27,1979.42
RTM,2026-06-11,28,1585.26
RTM,2026-06-11,29,998.16
RTM,2026-06-11,30,519.79
RTM,2026-06-11,31,1000.06
RTM,2026-06-11,32,99.41
RTM,2026-06-11,33,1500.64
RTM,2026-06-11,34,1378.89
RTM,2026-06-11,35,99.63
RTM,2026-06-11,36,99.42
RTM,2026-06-11,37,99.22
RTM,2026-06-11,38,99.31
RTM,2026-06-11,39,98.66
RTM,2026-06-11,40,98.56
RTM,2026-06-11,41,23.58
RTM,2026-06-11,42,39.07
RTM,2026-06-11,43,1137.18
RTM,2026-06-11,44,1318.14
RTM,2026-06-11,45,1555.63
RTM,2026-06-11,46,1555.77
RTM,2026-06-11,47,1536.68
RTM,2026-06-11,48,1550.15
RTM,2026-06-11,49,1749.75
RTM,2026-06-11,50,2000.56
RTM,2026-06-11,51,1555.26
RTM,2026-06-11,52,1605.83
RTM,2026-06-11,53,1800.8
RTM,2026-06-11,54,2049.69
RTM,2026-06-11,55,2300.94
RTM,2026-06-11,56,2581.61
RTM,2026-06-11,57,2530.39
RTM,2026-06-11,58,2530.37
RTM,2026-06-11,59,2547.2
RTM,2026-06-11,60,2619.02
RTM,2026-06-11,61,2600.98
RTM,2026-06-11,62,2789.3
RTM,2026-06-11,63,3074.22
RTM,2026-06-11,64,3121.55
RTM,2026-06-11,65,3074.84
RTM,2026-06-11,66,3300.0
RTM,2026-06-11,67,3399.93
RTM,2026-06-11,68,3401.97
RTM,2026-06-11,69,2450.46
RTM,2026-06-11,70,2350.7
RTM,2026-06-11,71,99.92
RTM,2026-06-11,72,99.95
RTM,2026-06-11,73,600.05
RTM,2026-06-11,74,2789.54
RTM,2026-06-11,75,2499.17
RTM,2026-06-11,76,3258.55
RTM,2026-06-11,77,3693.23
RTM,2026-06-11,78,3500.57
RTM,2026-06-11,79,199.75
RTM,2026-06-11,80,499.27
RTM,2026-06-11,81,49.13
RTM,2026-06-11,82,49.55
RTM,2026-06-11,83,2020.54
RTM,2026-06-11,84,2900.35
RTM,2026-06-11,85,2581.16
RTM,2026-06-11,86,2619.3
RTM,2026-06-11,87,49.82
RTM,2026-06-11,88,29.31
RTM,2026-06-11,89,29.55
RTM,2026-06-11,90,1000.38
RTM,2026-06-11,91,2960.48
RTM,2026-06-11,92,3300.07
RTM,2026-06-11,93,3000.09
RTM,2026-06-11,94,2519.97
RTM,2026-06-11,95,2553.5
RTM,2026-06-11,96,2189.69
RTM,2026-06-12,1,3552.8
RTM,2026-06-12,2,3600.23
RTM,2026-06-12,3,1499.88
RTM,2026-06-12,4,24.72
RTM,2026-06-12,5,1380.82
RTM,2026-06-12,6,1286.74
RTM,2026-06-12,7,1499.08
RTM,2026-06-12,8,1578.22
RTM,2026-06-12,9,2020.04
RTM,2026-06-12,10,2045.94
RTM,2026-06-12,11,1380.41
RTM,2026-06-12,12,899.07
RTM,2026-06-12,13,2100.8
RTM,2026-06-12,14,2500.51
RTM,2026-06-12,15,2363.33
RTM,2026-06-12,16,2049.19
RTM,2026-06-12,17,1600.62
RTM,2026-06-12,18,2000.94
RTM,2026-06-12,19,2045.19
RTM,2026-06-12,20,2363.21
RTM,2026-06-12,21,2500.66
RTM,2026-06-12,22,2619.49
RTM,2026-06-12,23,2363.99
RTM,2026-06-12,24,2000.0
RTM,2026-06-12,25,2501.84
RTM,2026-06-12,26,2501.63
RTM,2026-06-12,27,2500.7
RTM,2026-06-12,28,2020.84
RTM,2026-06-12,29,2500.94
RTM,2026-06-12,30,1578.6
RTM,2026-06-12,31,1378.88
RTM,2026-06-12,32,49.53
RTM,2026-06-12,33,1637.86
RTM,2026-06-12,34,1637.78
RTM,2026-06-12,35,1500.77
RTM,2026-06-12,36,1499.19
RTM,2026-06-12,37,399.35
RTM,2026-06-12,38,399.19
RTM,2026-06-12,39,298.17
RTM,2026-06-12,40,298.15
RTM,2026-06-12,41,399.07
RTM,2026-06-12,42,399.21
RTM,2026-06-12,43,399.37
RTM,2026-06-12,44,399.58
RTM,2026-06-12,45,521.69
RTM,2026-06-12,46,399.98
RTM,2026-06-12,47,1218.6
RTM,2026-06-12,48,1300.37
RTM,2026-06-12,49,550.75
RTM,2026-06-12,50,399.89
RTM,2026-06-12,51,399.85
RTM,2026-06-12,52,399.96
RTM,2026-06-12,53,1218.7
RTM,2026-06-12,54,1500.74
RTM,2026-06-12,55,1979.65
RTM,2026-06-12,56,2363.06
RTM,2026-06-12,57,1799.26
RTM,2026-06-12,58,1799.76
RTM,2026-06-12,59,2017.9
RTM,2026-06-12,60,2540.06
RTM,2026-06-12,61,2581.85
RTM,2026-06-12,62,2631.77
RTM,2026-06-12,63,3011.75
RTM,2026-06-12,64,3011.0
RTM,2026-06-12,65,2641.96
RTM,2026-06-12,66,2650.17
RTM,2026-06-12,67,2300.12
RTM,2026-06-12,68,2576.67
RTM,2026-06-12,69,1749.81
RTM,2026-06-12,70,1870.57
RTM,2026-06-12,71,2950.02
RTM,2026-06-12,72,3099.89
RTM,2026-06-12,73,1800.0
RTM,2026-06-12,74,2189.63
RTM,2026-06-12,75,3700.85
RTM,2026-06-12,76,4093.02
RTM,2026-06-12,77,4079.92
RTM,2026-06-12,78,4418.16
RTM,2026-06-12,79,4999.62
RTM,2026-06-12,80,5010.37
RTM,2026-06-12,81,5010.06
RTM,2026-06-12,82,5000.3
RTM,2026-06-12,83,4370.32
RTM,2026-06-12,84,4512.26
RTM,2026-06-12,85,4510.54
RTM,2026-06-12,86,4999.39
RTM,2026-06-12,87,5570.78
RTM,2026-06-12,88,5450.77
RTM,2026-06-12,89,5010.45
RTM,2026-06-12,90,6000.71
RTM,2026-06-12,91,9999.39
RTM,2026-06-12,92,9999.31
RTM,2026-06-12,93,5010.74
RTM,2026-06-12,94,5010.09
RTM,2026-06-12,95,2999.78
RTM,2026-06-12,96,1900.99
RTM,2026-06-13,1,3790.91
RTM,2026-06-13,2,3630.73
RTM,2026-06-13,3,3215.48
RTM,2026-06-13,4,2990.02
RTM,2026-06-13,5,2363.63
RTM,2026-06-13,6,2363.51
RTM,2026-06-13,7,2189.85
RTM,2026-06-13,8,2260.32
RTM,2026-06-13,9,2801.84
RTM,2026-06-13,10,2801.63
RTM,2026-06-13,11,2901.21
RTM,2026-06-13,12,2897.47
RTM,2026-06-13,13,2789.61
RTM,2026-06-13,14,2619.55
RTM,2026-06-13,15,2500.99
RTM,2026-06-13,16,2201.29
RTM,2026-06-13,17,2451.17
RTM,2026-06-13,18,2519.47
RTM,2026-06-13,19,2781.14
RTM,2026-06-13,20,2794.34
RTM,2026-06-13,21,2750.61
RTM,2026-06-13,22,2901.22
RTM,2026-06-13,23,3179.86
RTM,2026-06-13,24,3299.2
RTM,2026-06-13,25,3279.79
RTM,2026-06-13,26,3099.06
RTM,2026-06-13,27,3035.75
RTM,2026-06-13,28,2310.7
RTM,2026-06-13,29,1672.0
RTM,2026-06-13,30,1500.47
RTM,2026-06-13,31,2201.62
RTM,2026-06-13,32,1555.51
RTM,2026-06-13,33,399.46
RTM,2026-06-13,34,638.0
RTM,2026-06-13,35,1000.85
RTM,2026-06-13,36,399.54
RTM,2026-06-13,37,499.93
RTM,2026-06-13,38,399.97
RTM,2026-06-13,39,1536.47
RTM,2026-06-13,40,1500.93
RTM,2026-06-13,41,1555.98
RTM,2026-06-13,42,1555.48
RTM,2026-06-13,43,399.97
RTM,2026-06-13,44,399.77
RTM,2026-06-13,45,1267.93
RTM,2026-06-13,46,1195.45
RTM,2026-06-13,47,399.57
RTM,2026-06-13,48,399.65
RTM,2026-06-13,49,399.44
RTM,2026-06-13,50,399.46
RTM,2026-06-13,51,399.6
RTM,2026-06-13,52,399.73
RTM,2026-06-13,53,399.3
RTM,2026-06-13,54,399.49
RTM,2026-06-13,55,997.19
RTM,2026-06-13,56,1550.38
RTM,2026-06-13,57,1099.87
RTM,2026-06-13,58,1637.97
RTM,2026-06-13,59,1637.07
RTM,2026-06-13,60,2017.75
RTM,2026-06-13,61,2576.12
RTM,2026-06-13,62,2619.62
RTM,2026-06-13,63,2619.6
RTM,2026-06-13,64,2450.92
RTM,2026-06-13,65,1999.53
RTM,2026-06-13,66,1499.62
RTM,2026-06-13,67,2020.79
RTM,2026-06-13,68,2400.96
RTM,2026-06-13,69,1979.38
RTM,2026-06-13,70,2500.31
RTM,2026-06-13,71,2990.48
RTM,2026-06-13,72,3033.7
RTM,2026-06-13,73,2530.2
RTM,2026-06-13,74,2634.4
RTM,2026-06-13,75,2634.52
RTM,2026-06-13,76,3000.58
RTM,2026-06-13,77,3195.92
RTM,2026-06-13,78,2990.28
RTM,2026-06-13,79,3050.57
RTM,2026-06-13,80,2892.14
RTM,2026-06-13,81,3399.72
RTM,2026-06-13,82,3400.79
RTM,2026-06-13,83,3973.71
RTM,2026-06-13,84,3973.05
RTM,2026-06-13,85,4065.6
RTM,2026-06-13,86,4159.09
RTM,2026-06-13,87,4000.47
RTM,2026-06-13,88,3549.8
RTM,2026-06-13,89,2850.18
RTM,2026-06-13,90,3630.38
RTM,2026-06-13,91,4410.36
RTM,2026-06-13,92,4510.08
RTM,2026-06-13,93,5043.61
RTM,2026-06-13,94,5499.43
RTM,2026-06-13,95,4650.56
RTM,2026-06-13,96,4122.87
RTM,2026-06-14,1,3959.56
RTM,2026-06-14,2,3576.09
RTM,2026-06-14,3,3500.7
RTM,2026-06-14,4,3449.96
RTM,2026-06-14,5,3299.8
RTM,2026-06-14,6,3299.86
RTM,2026-06-14,7,3464.79
RTM,2026-06-14,8,3535.75
RTM,2026-06-14,9,3630.38
RTM,2026-06-14,10,3700.74
RTM,2026-06-14,11,3800.02
RTM,2026-06-14,12,3693.62
RTM,2026-06-14,13,3500.02
RTM,2026-06-14,14,3380.6
RTM,2026-06-14,15,3380.08
RTM,2026-06-14,16,3300.05
RTM,2026-06-14,17,3380.11
RTM,2026-06-14,18,3410.03
RTM,2026-06-14,19,3550.85
RTM,2026-06-14,20,3600.55
RTM,2026-06-14,21,3389.02
RTM,2026-06-14,22,3500.22
RTM,2026-06-14,23,3545.89
RTM,2026-06-14,24,3511.63
RTM,2026-06-14,25,3345.14
RTM,2026-06-14,26,3300.81
RTM,2026-06-14,27,3240.98
RTM,2026-06-14,28,2749.8
RTM,2026-06-14,29,2990.12
RTM,2026-06-14,30,2750.99
RTM,2026-06-14,31,2500.58
RTM,2026-06-14,32,2189.89
RTM,2026-06-14,33,2400.09
RTM,2026-06-14,34,2125.7
RTM,2026-06-14,35,1299.49
RTM,2026-06-14,36,475.16
RTM,2026-06-14,37,339.85
RTM,2026-06-14,38,399.24
RTM,2026-06-14,39,29.8
RTM,2026-06-14,40,29.54
RTM,2026-06-14,41,9.38
RTM,2026-06-14,42,9.35
RTM,2026-06-14,43,0.98
RTM,2026-06-14,44,0.98
RTM,2026-06-14,45,0.62
RTM,2026-06-14,46,0.9
RTM,2026-06-14,47,0.64
RTM,2026-06-14,48,0.84
RTM,2026-06-14,49,0.64
RTM,2026-06-14,50,0.96
RTM,2026-06-14,51,0.98
RTM,2026-06-14,52,23.23
RTM,2026-06-14,53,9.91
RTM,2026-06-14,54,29.73
RTM,2026-06-14,55,399.34
RTM,2026-06-14,56,399.78
RTM,2026-06-14,57,800.8
RTM,2026-06-14,58,1200.56
RTM,2026-06-14,59,1536.86
RTM,2026-06-14,60,1900.71
RTM,2026-06-14,61,1799.79
RTM,2026-06-14,62,1979.83
RTM,2026-06-14,63,2000.39
RTM,2026-06-14,64,2000.98
RTM,2026-06-14,65,1536.68
RTM,2026-06-14,66,999.11
RTM,2026-06-14,67,1624.57
RTM,2026-06-14,68,2017.24
RTM,2026-06-14,69,1555.51
RTM,2026-06-14,70,1550.43
RTM,2026-06-14,71,400.83
RTM,2026-06-14,72,1686.53
RTM,2026-06-14,73,198.58
RTM,2026-06-14,74,398.01
RTM,2026-06-14,75,2363.41
RTM,2026-06-14,76,2789.6
RTM,2026-06-14,77,3049.64
RTM,2026-06-14,78,3120.6
RTM,2026-06-14,79,2700.76
RTM,2026-06-14,80,2189.62
RTM,2026-06-14,81,2450.0
RTM,2026-06-14,82,2619.03
RTM,2026-06-14,83,3300.27
RTM,2026-06-14,84,3463.75
RTM,2026-06-14,85,3900.03
RTM,2026-06-14,86,3973.02
RTM,2026-06-14,87,4100.34
RTM,2026-06-14,88,3973.73
RTM,2026-06-14,89,3610.41
RTM,2026-06-14,90,3630.27
RTM,2026-06-14,91,3350.41
RTM,2026-06-14,92,3345.82
RTM,2026-06-14,93,4000.63
RTM,2026-06-14,94,4020.26
RTM,2026-06-14,95,3959.33
RTM,2026-06-14,96,3540.95
RTM,2026-06-15,1,3610.3
RTM,2026-06-15,2,3630.21
RTM,2026-06-15,3,4000.59
RTM,2026-06-15,4,3741.11
RTM,2026-06-15,5,3630.23
RTM,2026-06-15,6,3549.55
RTM,2026-06-15,7,2749.36
RTM,2026-06-15,8,1999.66
RTM,2026-06-15,9,2101.14
RTM,2026-06-15,10,3000.5
RTM,2026-06-15,11,3270.13
RTM,2026-06-15,12,3000.61
RTM,2026-06-15,13,3209.51
RTM,2026-06-15,14,3000.79
RTM,2026-06-15,15,3001.83
RTM,2026-06-15,16,3001.27
RTM,2026-06-15,17,3492.85
RTM,2026-06-15,18,3399.88
RTM,2026-06-15,19,3511.85
RTM,2026-06-15,20,3540.51
RTM,2026-06-15,21,2809.48
RTM,2026-06-15,22,3360.83
RTM,2026-06-15,23,3464.42
RTM,2026-06-15,24,3399.21
RTM,2026-06-15,25,3400.0
RTM,2026-06-15,26,3389.78
RTM,2026-06-15,27,3189.21
RTM,2026-06-15,28,2420.93
RTM,2026-06-15,29,2550.37
RTM,2026-06-15,30,2363.48
RTM,2026-06-15,31,2553.03
RTM,2026-06-15,32,2234.47
RTM,2026-06-15,33,1949.01
RTM,2026-06-15,34,1979.06
RTM,2026-06-15,35,1749.61
RTM,2026-06-15,36,1536.89
RTM,2026-06-15,37,895.47
RTM,2026-06-15,38,1000.64
RTM,2026-06-15,39,509.31
RTM,2026-06-15,40,512.92
RTM,2026-06-15,41,399.79
RTM,2026-06-15,42,399.83
RTM,2026-06-15,43,399.58
RTM,2026-06-15,44,399.61
RTM,2026-06-15,45,399.59
RTM,2026-06-15,46,399.64
RTM,2026-06-15,47,399.69
RTM,2026-06-15,48,399.75
RTM,2026-06-15,49,399.58
RTM,2026-06-15,50,399.71
RTM,2026-06-15,51,399.77
RTM,2026-06-15,52,399.87
RTM,2026-06-15,53,399.77
RTM,2026-06-15,54,399.91
RTM,2026-06-15,55,1210.65
RTM,2026-06-15,56,1300.12
RTM,2026-06-15,57,1555.78
RTM,2026-06-15,58,1910.44
RTM,2026-06-15,59,2000.23
RTM,2026-06-15,60,2363.55
RTM,2026-06-15,61,2619.73
RTM,2026-06-15,62,2789.34
RTM,2026-06-15,63,2363.45
RTM,2026-06-15,64,2363.64
RTM,2026-06-15,65,1979.67
RTM,2026-06-15,66,2335.22
RTM,2026-06-15,67,1999.01
RTM,2026-06-15,68,2000.1
RTM,2026-06-15,69,2017.91
RTM,2026-06-15,70,2576.93
RTM,2026-06-15,71,2650.68
RTM,2026-06-15,72,2990.44
RTM,2026-06-15,73,2189.45
RTM,2026-06-15,74,2619.9
RTM,2026-06-15,75,2623.05
RTM,2026-06-15,76,3404.45
RTM,2026-06-15,77,4012.8
RTM,2026-06-15,78,4630.83
RTM,2026-06-15,79,4684.49
RTM,2026-06-15,80,4630.99
RTM,2026-06-15,81,5005.71
RTM,2026-06-15,82,5100.28
RTM,2026-06-15,83,4600.71
RTM,2026-06-15,84,5000.08
RTM,2026-06-15,85,6250.7
RTM,2026-06-15,86,10000.0
RTM,2026-06-15,87,10000.0
RTM,2026-06-15,88,6420.95
RTM,2026-06-15,89,10000.0
RTM,2026-06-15,90,10000.0
RTM,2026-06-15,91,10000.0
RTM,2026-06-15,92,10000.0
RTM,2026-06-15,93,10000.0
RTM,2026-06-15,94,10000.0
RTM,2026-06-15,95,5400.42
RTM,2026-06-15,96,5006.32
RTM,2026-06-16,1,5190.7
RTM,2026-06-16,2,5008.04
RTM,2026-06-16,3,4754.82
RTM,2026-06-16,4,4499.81
RTM,2026-06-16,5,4389.84
RTM,2026-06-16,6,4000.44
RTM,2026-06-16,7,4000.07
RTM,2026-06-16,8,4002.68
RTM,2026-06-16,9,3750.11
RTM,2026-06-16,10,3630.61
RTM,2026-06-16,11,3750.95
RTM,2026-06-16,12,3750.18
RTM,2026-06-16,13,4002.64
RTM,2026-06-16,14,4000.75
RTM,2026-06-16,15,4002.36
RTM,2026-06-16,16,3700.76
RTM,2026-06-16,17,4585.91
RTM,2026-06-16,18,4459.44
RTM,2026-06-16,19,4279.78
RTM,2026-06-16,20,4300.48
RTM,2026-06-16,21,4100.77
RTM,2026-06-16,22,4418.74
RTM,2026-06-16,23,4470.74
RTM,2026-06-16,24,4279.42
RTM,2026-06-16,25,3816.69
RTM,2026-06-16,26,3769.44
RTM,2026-06-16,27,3693.84
RTM,2026-06-16,28,3389.31
RTM,2026-06-16,29,3299.95
RTM,2026-06-16,30,2800.67
RTM,2026-06-16,31,2810.32
RTM,2026-06-16,32,2500.93
RTM,2026-06-16,33,2519.59
RTM,2026-06-16,34,2576.86
RTM,2026-06-16,35,2017.85
RTM,2026-06-16,36,1749.97
RTM,2026-06-16,37,1298.54
RTM,2026-06-16,38,1499.5
RTM,2026-06-16,39,1499.24
RTM,2026-06-16,40,500.69
RTM,2026-06-16,41,1637.18
RTM,2026-06-16,42,1979.46
RTM,2026-06-16,43,2199.87
RTM,2026-06-16,44,2020.83
RTM,2026-06-16,45,2020.11
RTM,2026-06-16,46,2017.03
RTM,2026-06-16,47,2205.34
RTM,2026-06-16,48,2000.79
RTM,2026-06-16,49,399.9
RTM,2026-06-16,50,399.67
RTM,2026-06-16,51,1555.87
RTM,2026-06-16,52,2000.88
RTM,2026-06-16,53,399.38
RTM,2026-06-16,54,399.86
RTM,2026-06-16,55,2000.99
RTM,2026-06-16,56,2480.11
RTM,2026-06-16,57,2871.68
RTM,2026-06-16,58,3011.24
RTM,2026-06-16,59,3126.02
RTM,2026-06-16,60,3300.28
RTM,2026-06-16,61,3464.54
RTM,2026-06-16,62,3423.49
RTM,2026-06-16,63,3464.65
RTM,2026-06-16,64,3464.5
RTM,2026-06-16,65,3345.53
RTM,2026-06-16,66,3345.4
RTM,2026-06-16,67,3423.02
RTM,2026-06-16,68,3576.4
RTM,2026-06-16,69,3901.16
RTM,2026-06-16,70,4020.77
RTM,2026-06-16,71,4020.68
RTM,2026-06-16,72,4279.07
RTM,2026-06-16,73,3345.11
RTM,2026-06-16,74,3399.85
RTM,2026-06-16,75,4588.99
RTM,2026-06-16,76,6000.84
RTM,2026-06-16,77,5710.72
RTM,2026-06-16,78,6510.7
RTM,2026-06-16,79,10000.0
RTM,2026-06-16,80,10000.0
RTM,2026-06-16,81,10000.0
RTM,2026-06-16,82,10000.0
RTM,2026-06-16,83,10000.0
RTM,2026-06-16,84,10000.0
RTM,2026-06-16,85,10000.0
RTM,2026-06-16,86,10000.0
RTM,2026-06-16,87,10000.0
RTM,2026-06-16,88,10000.0
RTM,2026-06-16,89,10000.0
RTM,2026-06-16,90,10000.0
RTM,2026-06-16,91,10000.0
RTM,2026-06-16,92,10000.0
RTM,2026-06-16,93,10000.0
RTM,2026-06-16,94,10000.0
RTM,2026-06-16,95,10000.0
RTM,2026-06-16,96,10000.0
RTM,2026-06-17,1,10000.0
RTM,2026-06-17,2,10000.0
RTM,2026-06-17,3,10000.0
RTM,2026-06-17,4,10000.0
RTM,2026-06-17,5,10000.0
RTM,2026-06-17,6,10000.0
RTM,2026-06-17,7,3749.74
RTM,2026-06-17,8,3749.27
RTM,2026-06-17,9,4200.61
RTM,2026-06-17,10,4510.89
RTM,2026-06-17,11,5500.96
RTM,2026-06-17,12,5210.89
RTM,2026-06-17,13,4897.52
RTM,2026-06-17,14,4500.27
RTM,2026-06-17,15,4002.88
RTM,2026-06-17,16,3973.26
RTM,2026-06-17,17,4239.99
RTM,2026-06-17,18,4977.11
RTM,2026-06-17,19,5190.67
RTM,2026-06-17,20,4897.4
RTM,2026-06-17,21,6669.83
RTM,2026-06-17,22,8000.66
RTM,2026-06-17,23,10000.0
RTM,2026-06-17,24,10000.0
RTM,2026-06-17,25,5285.42
RTM,2026-06-17,26,5043.49
RTM,2026-06-17,27,4579.48
RTM,2026-06-17,28,3630.12
RTM,2026-06-17,29,3702.37
RTM,2026-06-17,30,3500.82
RTM,2026-06-17,31,3545.8
RTM,2026-06-17,32,3340.58
RTM,2026-06-17,33,3100.39
RTM,2026-06-17,34,2950.18
RTM,2026-06-17,35,2880.51
RTM,2026-06-17,36,2794.14
